X,Y,Z,S,I_Raw,I_Pro,I_DoG,N,Gain,X_in_px,Y_in_px,Z_in_px,X_um,Y_um,Z_um,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_abs_in_px,Y_abs_in_px,Z_abs_in_px,X_abs_um,Y_abs_um,Z_abs_um,S_um,X_ref_in_px,Y_ref_in_px,Z_ref_in_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px,ID
31.0,49.0,52.0,2.0,31020.0,6445.161984742426,2801.780910671942,1.0,-0.3940092542236057,138,218,52,62.0,98.0,104.0,99.0,117.0,52.0,440,520,52,198.0,234.0,104.0,4.0,302,302,0,68,68,0,523
13.0,30.0,45.0,2.0,30600.0,6025.161984742426,2650.8864601806686,3.0,-0.3889184743471851,58,133,45,26.0,60.0,90.0,81.0,98.0,45.0,360,435,45,162.0,196.0,90.0,4.0,302,302,0,68,68,0,524
21.0,17.0,20.0,2.0,29230.0,4655.161984742426,2531.5668160814503,1.0,-0.29548842422125765,93,76,20,42.0,34.0,40.0,89.0,85.0,20.0,395,378,20,178.0,170.0,40.0,4.0,302,302,0,68,68,0,525
35.0,47.0,48.0,2.0,28326.0,3751.1619847424263,2211.273341669574,1.0,-0.25826504754719193,156,209,48,70.0,94.0,96.0,103.0,115.0,48.0,458,511,48,206.0,230.0,96.0,4.0,302,302,0,68,68,0,526
15.0,24.0,52.0,2.0,27548.0,2973.1619847424263,1879.9167627583872,5.0,-0.22526838711344355,67,107,52,30.0,48.0,104.0,83.0,92.0,52.0,369,409,52,166.0,184.0,104.0,4.0,302,302,0,68,68,0,527
28.0,15.0,12.0,2.0,28503.0,3928.1619847424263,1850.1328077286298,1.0,-0.35962671543193087,124,67,12,56.0,30.0,24.0,96.0,83.0,12.0,426,369,12,192.0,166.0,24.0,4.0,302,302,0,68,68,0,528
10.0,55.0,60.0,2.0,28212.0,3637.1619847424263,1768.24030105736,2.0,-0.34575071102382154,44,244,60,20.0,110.0,120.0,78.0,123.0,60.0,346,546,60,156.0,246.0,120.0,4.0,302,302,0,68,68,0,529
10.0,50.0,64.0,2.0,28427.0,3852.1619847424263,1757.7281196638016,1.0,-0.37334668346418665,44,222,64,20.0,100.0,128.0,78.0,118.0,64.0,346,524,64,156.0,236.0,128.0,4.0,302,302,0,68,68,0,530
50.0,13.0,6.0,2.0,27805.0,3230.1619847424263,1299.8532595807144,1.0,-0.42611528241118135,222,58,6,100.0,26.0,12.0,118.0,81.0,6.0,524,360,6,236.0,162.0,12.0,4.0,302,302,0,68,68,0,531
35.0,11.0,19.0,2.0,27437.0,2862.1619847424263,1102.184636303178,3.0,-0.4439514292458742,156,49,19,70.0,22.0,38.0,103.0,79.0,19.0,458,351,19,206.0,158.0,38.0,4.0,302,302,0,68,68,0,532
33.0,49.0,58.0,2.0,28788.0,4213.161984742426,959.4007982105526,1.0,-0.6290423766832125,147,218,58,66.0,98.0,116.0,101.0,117.0,58.0,449,520,58,202.0,234.0,116.0,4.0,302,302,0,68,68,0,533
2.0,14.0,6.0,2.0,28490.0,3915.1619847424263,879.787164370388,1.0,-0.6330358729526169,9,62,6,4.0,28.0,12.0,70.0,82.0,6.0,311,364,6,140.0,164.0,12.0,4.0,302,302,0,68,68,0,534
44.0,48.0,42.0,2.0,25531.0,956.1619847424263,820.2944616201715,3.0,-0.07648232716341102,196,213,42,88.0,96.0,84.0,112.0,116.0,42.0,498,515,42,224.0,232.0,84.0,4.0,302,302,0,68,68,0,535
35.0,19.0,6.0,2.0,26776.0,2201.1619847424263,717.707831290648,3.0,-0.5082289539955862,156,84,6,70.0,38.0,12.0,103.0,87.0,6.0,458,386,6,206.0,174.0,12.0,4.0,302,302,0,68,68,0,536
35.0,17.0,13.0,2.0,26281.0,1706.1619847424263,356.46773495211954,2.0,-0.6543560566897012,156,76,13,70.0,34.0,26.0,103.0,85.0,13.0,458,378,13,206.0,170.0,26.0,4.0,302,302,0,68,68,0,537
5.0,24.0,50.0,2.0,25371.0,796.1619847424263,275.6779884777049,1.0,-0.4855986054532283,22,107,50,10.0,48.0,100.0,73.0,92.0,50.0,324,409,50,146.0,184.0,100.0,4.0,302,302,0,68,68,0,538
15.0,50.0,62.0,2.0,25099.0,524.1619847424263,240.67363323558223,1.0,-0.37065265377716144,67,222,62,30.0,100.0,124.0,83.0,118.0,62.0,369,524,62,166.0,236.0,124.0,4.0,302,302,0,68,68,0,539
29.0,4.0,32.0,2.0,25557.0,982.1619847424263,145.61476711535218,1.0,-0.741766680550061,129,18,32,58.0,8.0,64.0,97.0,72.0,32.0,431,320,32,194.0,144.0,64.0,4.0,302,302,0,68,68,0,540
12.0,37.0,35.0,2.0,25400.0,825.1619847424263,137.6091811965172,1.0,-0.7141393800211836,53,164,35,24.0,74.0,70.0,80.0,105.0,35.0,355,466,35,160.0,210.0,70.0,4.0,302,302,0,68,68,0,541
7.0,32.0,20.0,2.0,25226.0,651.1619847424263,118.13203516809664,2.0,-0.6928819616150489,31,142,20,14.0,64.0,40.0,75.0,100.0,20.0,333,444,20,150.0,200.0,40.0,4.0,302,302,0,68,68,0,542
49.0,34.0,27.0,2.0,24640.0,65.16198474242628,100.3941761416703,1.0,0.21281111624658627,218,151,27,98.0,68.0,54.0,117.0,102.0,27.0,520,453,27,234.0,204.0,54.0,4.0,302,302,0,68,68,0,543
51.0,19.0,41.0,2.0,24874.0,299.1619847424263,83.46885968589218,2.0,-0.5637107624681881,227,84,41,102.0,38.0,82.0,119.0,87.0,41.0,529,386,41,238.0,174.0,82.0,4.0,302,302,0,68,68,0,544
22.0,4.0,28.0,2.0,22052.0,-1.0,60.254222552235134,1.0,1.03375286880588,98,18,28,44.0,8.0,56.0,90.0,72.0,28.0,400,320,28,180.0,144.0,56.0,4.0,302,302,0,68,68,0,545
49.0,52.0,22.0,2.0,25048.0,473.1619847424263,45.043384810474095,1.0,-0.8261562405293607,218,231,22,98.0,104.0,44.0,117.0,120.0,22.0,520,533,22,234.0,240.0,44.0,4.0,302,302,0,68,68,0,546
39.0,33.0,27.0,2.0,25324.0,749.1619847424263,9.50584520477213,1.0,-0.9749406925414676,173,147,27,78.0,66.0,54.0,107.0,101.0,27.0,475,449,27,214.0,202.0,54.0,4.0,302,302,0,68,68,0,547
23.0,33.0,49.0,2.0,21382.0,-1.0,5.5615999197623305,1.0,1.4384426594132798,102,147,49,46.0,66.0,98.0,91.0,101.0,49.0,404,449,49,182.0,202.0,98.0,4.0,302,302,0,68,68,0,548
29.0,23.0,21.0,3.0,45167.0,20592.161984742426,12877.105391601757,2.0,-0.23051166631133402,129,102,21,58.0,46.0,42.0,97.0,91.0,21.0,431,404,21,194.0,182.0,42.0,6.0,302,302,0,68,68,0,549
38.0,47.0,20.0,3.0,45107.0,20532.161984742426,10325.353344995865,2.0,-0.3307722132089475,169,209,20,76.0,94.0,40.0,106.0,115.0,20.0,471,511,20,212.0,230.0,40.0,6.0,302,302,0,68,68,0,550
38.0,28.0,16.0,3.0,40232.0,15657.161984742426,9783.343057412974,2.0,-0.2308845251930503,169,124,16,76.0,56.0,32.0,106.0,96.0,16.0,471,426,16,212.0,192.0,32.0,6.0,302,302,0,68,68,0,551
30.0,45.0,21.0,3.0,45437.0,20862.161984742426,9442.799817319166,2.0,-0.37681493354155693,133,200,21,60.0,90.0,42.0,98.0,113.0,21.0,435,502,21,196.0,226.0,42.0,6.0,302,302,0,68,68,0,552
10.0,40.0,18.0,3.0,35823.0,11248.161984742426,8690.800982337712,7.0,-0.12825947902240445,44,178,18,20.0,80.0,36.0,78.0,108.0,18.0,346,480,18,156.0,216.0,36.0,6.0,302,302,0,68,68,0,553
32.0,16.0,47.0,3.0,38802.0,14227.161984742426,7974.610587802611,3.0,-0.28162397288366925,142,71,47,64.0,32.0,94.0,100.0,84.0,47.0,444,373,47,200.0,168.0,94.0,6.0,302,302,0,68,68,0,554
11.0,29.0,31.0,3.0,35246.0,10671.161984742426,6583.277057307067,2.0,-0.23691786893060293,49,129,31,22.0,58.0,62.0,79.0,97.0,31.0,351,431,31,158.0,194.0,62.0,6.0,302,302,0,68,68,0,555
26.0,31.0,16.0,3.0,33463.0,8888.161984742426,6378.687014068418,2.0,-0.16437412663670642,116,138,16,52.0,62.0,32.0,94.0,99.0,16.0,418,440,16,188.0,198.0,32.0,6.0,302,302,0,68,68,0,556
22.0,27.0,19.0,3.0,33589.0,9014.161984742426,6103.107272975402,2.0,-0.19256485163686832,98,120,19,44.0,54.0,38.0,90.0,95.0,19.0,400,422,19,180.0,190.0,38.0,6.0,302,302,0,68,68,0,557
50.0,23.0,29.0,4.0,54068.0,29493.161984742426,25709.75287610612,6.0,-0.0685364009884849,222,102,29,100.0,46.0,58.0,118.0,91.0,29.0,524,404,29,236.0,182.0,58.0,8.0,302,302,0,68,68,0,558
28.0,35.0,28.0,4.0,52928.0,28353.161984742426,21035.94137969351,7.0,-0.14815455447846604,124,156,28,56.0,70.0,56.0,96.0,103.0,28.0,426,458,28,192.0,206.0,56.0,8.0,302,302,0,68,68,0,559
27.0,54.0,20.0,4.0,50084.0,25509.161984742426,19924.602604347194,5.0,-0.12291650121672501,120,240,20,54.0,108.0,40.0,95.0,122.0,20.0,422,542,20,190.0,244.0,40.0,8.0,302,302,0,68,68,0,560
22.0,43.0,47.0,4.0,46053.0,21478.161984742426,19695.52523280067,7.0,-0.04329553344404425,98,191,47,44.0,86.0,94.0,90.0,111.0,47.0,400,493,47,180.0,222.0,94.0,8.0,302,302,0,68,68,0,561
38.0,36.0,4.0,4.0,46932.0,22357.161984742426,18687.30595702104,3.0,-0.0894117090987369,169,160,4,76.0,72.0,8.0,106.0,104.0,4.0,471,462,4,212.0,208.0,8.0,8.0,302,302,0,68,68,0,562
19.0,30.0,30.0,4.0,43793.0,19218.161984742426,17984.297771130812,7.0,-0.03316619980797966,84,133,30,38.0,60.0,60.0,87.0,98.0,30.0,386,435,30,174.0,196.0,60.0,8.0,302,302,0,68,68,0,563
27.0,22.0,26.0,4.0,47509.0,22934.161984742426,16127.005777247858,4.0,-0.17426914241203229,120,98,26,54.0,44.0,52.0,95.0,90.0,26.0,422,400,26,190.0,180.0,52.0,8.0,302,302,0,68,68,0,564
5.0,19.0,37.0,4.0,41471.0,16896.161984742426,14610.299750240667,3.0,-0.07255217211406699,22,84,37,10.0,38.0,74.0,73.0,87.0,37.0,324,386,37,146.0,174.0,74.0,8.0,302,302,0,68,68,0,565
4.0,17.0,20.0,4.0,39723.0,15148.161984742426,13119.459060918422,3.0,-0.07176772748393045,18,76,20,8.0,34.0,40.0,72.0,85.0,20.0,320,378,20,144.0,170.0,40.0,8.0,302,302,0,68,68,0,566
46.0,7.0,17.0,4.0,39140.0,14565.161984742426,12934.311528699316,4.0,-0.05930478833516396,204,31,17,92.0,14.0,34.0,114.0,75.0,17.0,506,333,17,228.0,150.0,34.0,8.0,302,302,0,68,68,0,567
46.0,46.0,14.0,4.0,43074.0,18499.161984742426,11825.085373680888,4.0,-0.22009042902783366,204,204,14,92.0,92.0,28.0,114.0,114.0,14.0,506,506,14,228.0,228.0,28.0,8.0,302,302,0,68,68,0,568
49.0,43.0,31.0,4.0,38385.0,13810.161984742426,11779.835414986945,3.0,-0.07934063212436877,218,191,31,98.0,86.0,62.0,117.0,111.0,31.0,520,493,31,234.0,222.0,62.0,8.0,302,302,0,68,68,0,569
21.0,45.0,37.0,4.0,35883.0,11308.161984742426,9720.762963899268,3.0,-0.07548645614171981,93,200,37,42.0,90.0,74.0,89.0,113.0,37.0,395,502,37,178.0,226.0,74.0,8.0,302,302,0,68,68,0,570
24.0,13.0,7.0,4.0,32375.0,7800.161984742426,6567.925906012097,4.0,-0.0857620087028588,107,58,7,48.0,26.0,14.0,92.0,81.0,7.0,409,360,7,184.0,162.0,14.0,8.0,302,302,0,68,68,0,571
39.0,43.0,60.0,5.0,52969.0,28394.161984742426,30567.429845153278,6.0,0.03685904320020282,173,191,60,78.0,86.0,120.0,107.0,111.0,60.0,475,493,60,214.0,222.0,120.0,10.0,302,302,0,68,68,0,572
30.0,5.0,49.0,5.0,54913.0,30338.161984742426,28823.712752942272,5.0,-0.025598398267718956,133,22,49,60.0,10.0,98.0,98.0,73.0,49.0,435,324,49,196.0,146.0,98.0,10.0,302,302,0,68,68,0,573
9.0,41.0,60.0,5.0,54632.0,30057.161984742426,28579.07026690193,8.0,-0.025207822213014812,40,182,60,18.0,82.0,120.0,77.0,109.0,60.0,342,484,60,154.0,218.0,120.0,10.0,302,302,0,68,68,0,574
17.0,8.0,45.0,5.0,53172.0,28597.161984742426,27428.265472915038,6.0,-0.02086367859862933,76,36,45,34.0,16.0,90.0,85.0,76.0,45.0,378,338,45,170.0,152.0,90.0,10.0,302,302,0,68,68,0,575
44.0,37.0,15.0,5.0,58697.0,34122.16198474243,27421.140037246736,9.0,-0.10888304214001139,196,164,15,88.0,74.0,30.0,112.0,105.0,15.0,498,466,15,224.0,210.0,30.0,10.0,302,302,0,68,68,0,576
29.0,18.0,57.0,5.0,52853.0,28278.161984742426,26916.17525819896,7.0,-0.02467620401978186,129,80,57,58.0,36.0,114.0,97.0,86.0,57.0,431,382,57,194.0,172.0,114.0,10.0,302,302,0,68,68,0,577
13.0,6.0,26.0,5.0,48448.0,23873.161984742426,24558.362726080242,6.0,0.014147825108316253,58,27,26,26.0,12.0,52.0,81.0,74.0,26.0,360,329,26,162.0,148.0,52.0,10.0,302,302,0,68,68,0,578
46.0,16.0,13.0,5.0,44675.0,20100.161984742426,18708.73751294735,7.0,-0.035853231856726675,204,71,13,92.0,32.0,26.0,114.0,84.0,13.0,506,373,13,228.0,168.0,26.0,10.0,302,302,0,68,68,0,579
40.0,44.0,27.0,5.0,45233.0,20658.161984742426,16121.156175654436,6.0,-0.12335752906842454,178,196,27,80.0,88.0,54.0,108.0,112.0,27.0,480,498,27,216.0,224.0,54.0,10.0,302,302,0,68,68,0,580
39.0,51.0,12.0,5.0,41509.0,16934.161984742426,13729.671487275325,6.0,-0.10450391013215471,173,227,12,78.0,102.0,24.0,107.0,119.0,12.0,475,529,12,214.0,238.0,24.0,10.0,302,302,0,68,68,0,581
33.0,23.0,30.0,6.0,53836.0,29261.161984742426,23168.02192414716,11.0,-0.11621657264747447,147,102,30,66.0,46.0,60.0,101.0,91.0,30.0,449,404,30,202.0,182.0,60.0,12.0,302,302,0,68,68,0,582
35.0,38.0,21.0,2.0,31660.0,18305.155127545237,13325.159786603157,1.0,-0.15744374833000804,156,169,21,70.0,76.0,42.0,35.0,38.0,91.0,156,169,91,70.0,76.0,182.0,4.0,0,0,70,0,0,70,583
40.0,4.0,18.0,2.0,31586.0,18231.155127545237,11208.837310974548,3.0,-0.23852987840386022,178,18,18,80.0,8.0,36.0,40.0,4.0,88.0,178,18,88,80.0,8.0,176.0,4.0,0,0,70,0,0,70,584
44.0,8.0,4.0,2.0,29335.0,15980.155127545238,10554.752739801308,3.0,-0.20446283118323344,196,36,4,88.0,16.0,8.0,44.0,8.0,74.0,196,36,74,88.0,16.0,148.0,4.0,0,0,70,0,0,70,585
27.0,45.0,8.0,2.0,30316.0,16961.155127545237,10541.649811940086,1.0,-0.2334127493442959,120,200,8,54.0,90.0,16.0,27.0,45.0,78.0,120,200,78,54.0,90.0,156.0,4.0,0,0,70,0,0,70,586
30.0,43.0,12.0,2.0,29353.0,15998.155127545238,10090.019533067702,2.0,-0.22646795612716608,133,191,12,60.0,86.0,24.0,30.0,43.0,82.0,133,191,82,60.0,86.0,164.0,4.0,0,0,70,0,0,70,587
7.0,51.0,5.0,2.0,37272.0,23917.155127545237,9898.064035788124,1.0,-0.4145793355365369,31,227,5,14.0,102.0,10.0,7.0,51.0,75.0,31,227,75,14.0,102.0,150.0,4.0,0,0,70,0,0,70,588
11.0,56.0,5.0,2.0,38305.0,24950.155127545237,9716.299028780435,1.0,-0.4394408505141286,49,249,5,22.0,112.0,10.0,11.0,56.0,75.0,49,249,75,22.0,112.0,150.0,4.0,0,0,70,0,0,70,589
5.0,30.0,12.0,2.0,28144.0,14789.155127545238,9621.09620076155,3.0,-0.2117167438088057,22,133,12,10.0,60.0,24.0,5.0,30.0,82.0,22,133,82,10.0,60.0,164.0,4.0,0,0,70,0,0,70,590
41.0,5.0,14.0,2.0,29350.0,15995.155127545238,9467.164840230098,1.0,-0.25637845630629297,182,22,14,82.0,10.0,28.0,41.0,5.0,84.0,182,22,84,82.0,10.0,168.0,4.0,0,0,70,0,0,70,591
42.0,6.0,11.0,2.0,29275.0,15920.155127545238,9291.501918683496,1.0,-0.2629201720738655,187,27,11,84.0,12.0,22.0,42.0,6.0,81.0,187,27,81,84.0,12.0,162.0,4.0,0,0,70,0,0,70,592
23.0,48.0,2.0,2.0,28042.0,14687.155127545238,9107.01578150683,1.0,-0.23451707426021487,102,213,2,46.0,96.0,4.0,23.0,48.0,72.0,102,213,72,46.0,96.0,144.0,4.0,0,0,70,0,0,70,593
64.0,38.0,13.0,2.0,26394.0,13039.155127545238,8553.273051736169,2.0,-0.20775255281911323,284,169,13,128.0,76.0,26.0,64.0,38.0,83.0,284,169,83,128.0,76.0,166.0,4.0,0,0,70,0,0,70,594
11.0,34.0,10.0,2.0,26053.0,12698.155127545238,8147.79616436577,3.0,-0.21828502328628072,49,151,10,22.0,68.0,20.0,11.0,34.0,80.0,49,151,80,22.0,68.0,160.0,4.0,0,0,70,0,0,70,595
14.0,37.0,9.0,2.0,23642.0,10287.155127545238,7442.465218629884,1.0,-0.16044843901742378,62,164,9,28.0,74.0,18.0,14.0,37.0,79.0,62,164,79,28.0,74.0,158.0,4.0,0,0,70,0,0,70,596
4.0,63.0,7.0,2.0,28070.0,14715.155127545238,7380.762574427643,1.0,-0.3319342808949152,18,280,7,8.0,126.0,14.0,4.0,63.0,77.0,18,280,77,8.0,126.0,154.0,4.0,0,0,70,0,0,70,597
10.0,57.0,15.0,2.0,23614.0,10259.155127545238,5271.077914269,1.0,-0.32118495581142503,44,253,15,20.0,114.0,30.0,10.0,57.0,85.0,44,253,85,20.0,114.0,170.0,4.0,0,0,70,0,0,70,598
63.0,43.0,13.0,2.0,21126.0,7771.155127545238,5074.215596495875,1.0,-0.20995419976488736,280,191,13,126.0,86.0,26.0,63.0,43.0,83.0,280,191,83,126.0,86.0,166.0,4.0,0,0,70,0,0,70,599
22.0,45.0,9.0,2.0,21402.0,8047.155127545238,4536.358324085735,2.0,-0.27899972586785465,98,200,9,44.0,90.0,18.0,22.0,45.0,79.0,98,200,79,44.0,90.0,158.0,4.0,0,0,70,0,0,70,600
52.0,64.0,7.0,2.0,19642.0,6287.155127545238,3771.3064341286513,1.0,-0.250122613482246,231,284,7,104.0,128.0,14.0,52.0,64.0,77.0,231,284,77,104.0,128.0,154.0,4.0,0,0,70,0,0,70,601
63.0,44.0,4.0,2.0,21740.0,8385.155127545238,3604.127235361346,2.0,-0.3987751516284098,280,196,4,126.0,88.0,8.0,63.0,44.0,74.0,280,196,74,126.0,88.0,148.0,4.0,0,0,70,0,0,70,602
23.0,57.0,18.0,2.0,22214.0,8859.155127545238,3540.8259117534567,1.0,-0.4288981732259625,102,253,18,46.0,114.0,36.0,23.0,57.0,88.0,102,253,88,46.0,114.0,176.0,4.0,0,0,70,0,0,70,603
22.0,38.0,18.0,2.0,19987.0,6632.155127545238,3450.2148219984356,3.0,-0.31559448041190125,98,169,18,44.0,76.0,36.0,22.0,38.0,88.0,98,169,88,44.0,76.0,176.0,4.0,0,0,70,0,0,70,604
17.0,53.0,14.0,2.0,17784.0,4429.155127545238,3226.343038632896,2.0,-0.15711741584974137,76,236,14,34.0,106.0,28.0,17.0,53.0,84.0,76,236,84,34.0,106.0,168.0,4.0,0,0,70,0,0,70,605
17.0,60.0,16.0,2.0,20429.0,7074.155127545238,3141.527157411765,1.0,-0.3849598940566529,76,267,16,34.0,120.0,32.0,17.0,60.0,86.0,76,267,86,34.0,120.0,172.0,4.0,0,0,70,0,0,70,606
17.0,57.0,12.0,2.0,18477.0,5122.155127545238,3040.5251903477065,2.0,-0.25501794216227114,76,253,12,34.0,114.0,24.0,17.0,57.0,82.0,76,253,82,34.0,114.0,164.0,4.0,0,0,70,0,0,70,607
14.0,55.0,19.0,2.0,16904.0,3549.1551275452384,2890.736587788301,2.0,-0.10224062280258946,62,244,19,28.0,110.0,38.0,14.0,55.0,89.0,62,244,89,28.0,110.0,178.0,4.0,0,0,70,0,0,70,608
35.0,41.0,12.0,2.0,18889.0,5534.155127545238,2745.4854929372145,1.0,-0.3368104682840122,156,182,12,70.0,82.0,24.0,35.0,41.0,82.0,156,182,82,70.0,82.0,164.0,4.0,0,0,70,0,0,70,609
23.0,57.0,3.0,2.0,18622.0,5267.155127545238,2712.5181382870196,1.0,-0.320143056507938,102,253,3,46.0,114.0,6.0,23.0,57.0,73.0,102,253,73,46.0,114.0,146.0,4.0,0,0,70,0,0,70,610
5.0,30.0,4.0,2.0,17050.0,3695.1551275452384,2578.6949271650924,2.0,-0.17795455591768905,22,133,4,10.0,60.0,8.0,5.0,30.0,74.0,22,133,74,10.0,60.0,148.0,4.0,0,0,70,0,0,70,611
22.0,54.0,3.0,2.0,18236.0,4881.155127545238,2531.665987605478,1.0,-0.3169493912564206,98,240,3,44.0,108.0,6.0,22.0,54.0,73.0,98,240,73,44.0,108.0,146.0,4.0,0,0,70,0,0,70,612
62.0,47.0,7.0,2.0,16952.0,3597.1551275452384,2270.1975118071628,1.0,-0.22615951303798512,276,209,7,124.0,94.0,14.0,62.0,47.0,77.0,276,209,77,124.0,94.0,154.0,4.0,0,0,70,0,0,70,613
58.0,44.0,10.0,2.0,17052.0,3697.1551275452384,2182.190220877121,1.0,-0.25767578138178887,258,196,10,116.0,88.0,20.0,58.0,44.0,80.0,258,196,80,116.0,88.0,160.0,4.0,0,0,70,0,0,70,614
58.0,49.0,14.0,2.0,17811.0,4456.155127545238,2153.9044137995215,1.0,-0.34829500390208945,258,218,14,116.0,98.0,28.0,58.0,49.0,84.0,258,218,84,116.0,98.0,168.0,4.0,0,0,70,0,0,70,615
42.0,59.0,18.0,2.0,18057.0,4702.155127545238,2140.5062640754168,1.0,-0.3743644054353983,187,262,18,84.0,118.0,36.0,42.0,59.0,88.0,187,262,88,84.0,118.0,176.0,4.0,0,0,70,0,0,70,616
16.0,48.0,16.0,2.0,17412.0,4057.1551275452384,2139.503736302075,1.0,-0.30946538019563546,71,213,16,32.0,96.0,32.0,16.0,48.0,86.0,71,213,86,32.0,96.0,172.0,4.0,0,0,70,0,0,70,617
6.0,26.0,7.0,2.0,17166.0,3811.1551275452384,2082.359183689265,1.0,-0.29333871991461163,27,116,7,12.0,52.0,14.0,6.0,26.0,77.0,27,116,77,12.0,52.0,154.0,4.0,0,0,70,0,0,70,618
44.0,53.0,13.0,2.0,17097.0,3742.1551275452384,1974.872627886609,5.0,-0.3091261010547839,196,236,13,88.0,106.0,26.0,44.0,53.0,83.0,196,236,83,88.0,106.0,166.0,4.0,0,0,70,0,0,70,619
48.0,55.0,15.0,2.0,17275.0,3920.1551275452384,1860.2135830369602,2.0,-0.3563685376569691,213,244,15,96.0,110.0,30.0,48.0,55.0,85.0,213,244,85,96.0,110.0,170.0,4.0,0,0,70,0,0,70,620
60.0,57.0,4.0,2.0,15833.0,2478.1551275452384,1799.136395095164,1.0,-0.15874969682471196,267,253,4,120.0,114.0,8.0,60.0,57.0,74.0,267,253,74,120.0,114.0,148.0,4.0,0,0,70,0,0,70,621
16.0,49.0,5.0,2.0,16921.0,3566.1551275452384,1769.09329853874,1.0,-0.3368281447253103,71,218,5,32.0,98.0,10.0,16.0,49.0,75.0,71,218,75,32.0,98.0,150.0,4.0,0,0,70,0,0,70,622
31.0,16.0,11.0,2.0,17433.0,4078.1551275452384,1757.1013536546425,6.0,-0.3977637969074029,138,71,11,62.0,32.0,22.0,31.0,16.0,81.0,138,71,81,62.0,32.0,162.0,4.0,0,0,70,0,0,70,623
56.0,59.0,7.0,2.0,17607.0,4252.155127545238,1669.264991166576,1.0,-0.4361943730722086,249,262,7,112.0,118.0,14.0,56.0,59.0,77.0,249,262,77,112.0,118.0,154.0,4.0,0,0,70,0,0,70,624
3.0,36.0,17.0,2.0,17151.0,3796.1551275452384,1614.2205779554934,1.0,-0.4032870669908138,13,160,17,6.0,72.0,34.0,3.0,36.0,87.0,13,160,87,6.0,72.0,174.0,4.0,0,0,70,0,0,70,625
53.0,56.0,20.0,2.0,15962.0,2607.1551275452384,1607.2929171822645,2.0,-0.23724630123601936,236,249,20,106.0,112.0,40.0,53.0,56.0,90.0,236,249,90,106.0,112.0,180.0,4.0,0,0,70,0,0,70,626
64.0,44.0,21.0,2.0,16844.0,3489.1551275452384,1600.23319931628,1.0,-0.3711491061232899,284,196,21,128.0,88.0,42.0,64.0,44.0,91.0,284,196,91,128.0,88.0,182.0,4.0,0,0,70,0,0,70,627
60.0,29.0,10.0,2.0,17352.0,3997.1551275452384,1541.696422462141,2.0,-0.4433154929165462,267,129,10,120.0,58.0,20.0,60.0,29.0,80.0,267,129,80,120.0,58.0,160.0,4.0,0,0,70,0,0,70,628
55.0,47.0,13.0,2.0,16596.0,3241.1551275452384,1511.6421303237453,1.0,-0.36389370372532076,244,209,13,110.0,94.0,26.0,55.0,47.0,83.0,244,209,83,110.0,94.0,166.0,4.0,0,0,70,0,0,70,629
16.0,51.0,9.0,2.0,17843.0,4488.155127545238,1425.1928137793136,1.0,-0.5179743089969167,71,227,9,32.0,102.0,18.0,16.0,51.0,79.0,71,227,79,32.0,102.0,158.0,4.0,0,0,70,0,0,70,630
9.0,45.0,5.0,2.0,16743.0,3388.1551275452384,1406.8246320363178,1.0,-0.41320935537834796,40,200,5,18.0,90.0,10.0,9.0,45.0,75.0,40,200,75,18.0,90.0,150.0,4.0,0,0,70,0,0,70,631
58.0,52.0,5.0,2.0,17012.0,3657.1551275452384,1371.608346389545,1.0,-0.45449478644247215,258,231,5,116.0,104.0,10.0,58.0,52.0,75.0,258,231,75,116.0,104.0,150.0,4.0,0,0,70,0,0,70,632
47.0,63.0,6.0,2.0,16128.0,2773.1551275452384,1316.1976005474917,1.0,-0.35628071821460855,209,280,6,94.0,126.0,12.0,47.0,63.0,76.0,209,280,76,94.0,126.0,152.0,4.0,0,0,70,0,0,70,633
58.0,25.0,11.0,2.0,15386.0,2031.1551275452384,1217.1318285524803,3.0,-0.25060079666442797,258,111,11,116.0,50.0,22.0,58.0,25.0,81.0,258,111,81,116.0,50.0,162.0,4.0,0,0,70,0,0,70,634
25.0,36.0,12.0,2.0,15896.0,2541.1551275452384,1199.3706974916104,1.0,-0.3587154568142595,111,160,12,50.0,72.0,24.0,25.0,36.0,82.0,111,160,82,50.0,72.0,164.0,4.0,0,0,70,0,0,70,635
5.0,44.0,9.0,2.0,16977.0,3622.1551275452384,1198.8278689890992,1.0,-0.5026624778179465,22,196,9,10.0,88.0,18.0,5.0,44.0,79.0,22,196,79,10.0,88.0,158.0,4.0,0,0,70,0,0,70,636
55.0,63.0,11.0,2.0,16498.0,3143.1551275452384,1133.5038187236657,1.0,-0.4699115206684549,244,280,11,110.0,126.0,22.0,55.0,63.0,81.0,244,280,81,110.0,126.0,162.0,4.0,0,0,70,0,0,70,637
49.0,61.0,2.0,2.0,15183.0,1828.1551275452384,1108.1426881307812,1.0,-0.24521097130220418,218,271,2,98.0,122.0,4.0,49.0,61.0,72.0,218,271,72,98.0,122.0,144.0,4.0,0,0,70,0,0,70,638
33.0,49.0,3.0,2.0,16880.0,3525.1551275452384,1107.857874188832,1.0,-0.5217549038717668,147,218,3,66.0,98.0,6.0,33.0,49.0,73.0,147,218,73,66.0,98.0,146.0,4.0,0,0,70,0,0,70,639
