,X,Y,Z,S,I_Raw,I_Pro,I_DoG,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px
477,50.0,50.0,48.0,2.0,29735.0,12916.411304235306,5008.028571021438,50.0,118.0,48.0,0,68,0
478,40.0,24.0,42.0,2.0,29021.0,12202.411304235306,4939.739135220547,40.0,92.0,42.0,0,68,0
479,58.0,18.0,45.0,2.0,32554.0,15735.411304235306,4885.150370072286,58.0,86.0,45.0,0,68,0
480,51.0,6.0,28.0,2.0,26744.0,9925.411304235306,4782.2507252911855,51.0,74.0,28.0,0,68,0
481,46.0,51.0,36.0,2.0,28796.0,11977.411304235306,4743.0060832585,46.0,119.0,36.0,0,68,0
482,64.0,34.0,59.0,2.0,25588.0,8769.411304235306,4710.3861692696,64.0,102.0,59.0,0,68,0
483,57.0,45.0,46.0,2.0,27812.0,10993.411304235306,4690.593735446838,57.0,113.0,46.0,0,68,0
484,37.0,29.0,48.0,2.0,23700.0,6881.411304235306,4527.674221647182,37.0,97.0,48.0,0,68,0
485,4.0,44.0,41.0,2.0,24449.0,7630.411304235306,4482.157663137375,4.0,112.0,41.0,0,68,0
486,6.0,37.0,46.0,2.0,24552.0,7733.411304235306,4389.86975531453,6.0,105.0,46.0,0,68,0
487,49.0,13.0,13.0,2.0,23888.0,7069.411304235306,4242.868181384839,49.0,81.0,13.0,0,68,0
488,62.0,8.0,48.0,2.0,29098.0,12279.411304235306,4236.685332589555,62.0,76.0,48.0,0,68,0
489,46.0,18.0,39.0,2.0,29404.0,12585.411304235306,4179.065572624885,46.0,86.0,39.0,0,68,0
490,4.0,52.0,32.0,2.0,23125.0,6306.411304235306,4109.280526834472,4.0,120.0,32.0,0,68,0
491,4.0,48.0,37.0,2.0,24455.0,7636.411304235306,4065.953787558904,4.0,116.0,37.0,0,68,0
492,20.0,41.0,50.0,2.0,25375.0,8556.411304235306,4046.052013126174,20.0,109.0,50.0,0,68,0
493,52.0,48.0,24.0,2.0,24228.0,7409.411304235306,4001.9991908561647,52.0,116.0,24.0,0,68,0
494,35.0,12.0,28.0,2.0,23973.0,7154.411304235306,3968.1901301324006,35.0,80.0,28.0,0,68,0
495,34.0,6.0,59.0,2.0,24882.0,8063.411304235306,3961.299687590955,34.0,74.0,59.0,0,68,0
496,63.0,12.0,46.0,2.0,30274.0,13455.411304235306,3931.2575737473585,63.0,80.0,46.0,0,68,0
497,22.0,2.0,52.0,2.0,22806.0,5987.411304235306,3896.5372790496,22.0,70.0,52.0,0,68,0
498,33.0,48.0,14.0,2.0,23200.0,6381.411304235306,3794.6763378380674,33.0,116.0,14.0,0,68,0
499,4.0,54.0,29.0,2.0,21564.0,4745.411304235306,3785.671616285203,4.0,122.0,29.0,0,68,0
500,31.0,57.0,6.0,2.0,24391.0,7572.411304235306,3727.3281525641773,31.0,125.0,6.0,0,68,0
501,59.0,53.0,13.0,2.0,19998.0,3179.4113042353056,3568.0717081531216,59.0,121.0,13.0,0,68,0
502,59.0,9.0,22.0,2.0,22314.0,5495.411304235306,3538.9528596067844,59.0,77.0,22.0,0,68,0
503,4.0,57.0,27.0,2.0,22318.0,5499.411304235306,3484.1808768105084,4.0,125.0,27.0,0,68,0
504,35.0,41.0,21.0,2.0,23876.0,7057.411304235306,3470.5870505659136,35.0,109.0,21.0,0,68,0
505,36.0,40.0,26.0,2.0,22097.0,5278.411304235306,3401.97194109767,36.0,108.0,26.0,0,68,0
506,53.0,49.0,28.0,2.0,23644.0,6825.411304235306,3329.44326795519,53.0,117.0,28.0,0,68,0
507,37.0,36.0,26.0,2.0,23598.0,6779.411304235306,3165.1643899328446,37.0,104.0,26.0,0,68,0
508,57.0,6.0,27.0,2.0,22608.0,5789.411304235306,2993.5500330707773,57.0,74.0,27.0,0,68,0
509,6.0,32.0,53.0,2.0,20916.0,4097.411304235306,2905.382833206302,6.0,100.0,53.0,0,68,0
510,65.0,18.0,46.0,2.0,25784.0,8965.411304235306,2786.7608352468305,65.0,86.0,46.0,0,68,0
511,38.0,9.0,55.0,2.0,23516.0,6697.411304235306,2545.503148925479,38.0,77.0,55.0,0,68,0
512,17.0,4.0,21.0,2.0,22329.0,5510.411304235306,2415.19889946681,17.0,72.0,21.0,0,68,0
513,30.0,32.0,12.0,2.0,21862.0,5043.411304235306,2254.77678365068,30.0,100.0,12.0,0,68,0
514,16.0,29.0,46.0,2.0,21337.0,4518.411304235306,2198.889485098721,16.0,97.0,46.0,0,68,0
515,13.0,36.0,61.0,2.0,20941.0,4122.411304235306,2151.8800178555903,13.0,104.0,61.0,0,68,0
516,36.0,8.0,51.0,2.0,21088.0,4269.411304235306,2069.2575757996333,36.0,76.0,51.0,0,68,0
517,10.0,35.0,30.0,2.0,21995.0,5176.411304235306,2027.3908921800548,10.0,103.0,30.0,0,68,0
518,22.0,16.0,15.0,2.0,21398.0,4579.411304235306,1891.6789133940663,22.0,84.0,15.0,0,68,0
519,12.0,49.0,31.0,2.0,21508.0,4689.411304235306,1883.6316806828702,12.0,117.0,31.0,0,68,0
520,57.0,57.0,5.0,2.0,20061.0,3242.4113042353056,1854.2176785757886,57.0,125.0,5.0,0,68,0
521,39.0,47.0,30.0,2.0,20658.0,3839.4113042353056,1790.8573465711845,39.0,115.0,30.0,0,68,0
522,48.0,33.0,47.0,2.0,21153.0,4334.411304235306,1785.266195222338,48.0,101.0,47.0,0,68,0
523,19.0,25.0,49.0,2.0,19993.0,3174.4113042353056,1766.2594621831713,19.0,93.0,49.0,0,68,0
524,25.0,35.0,19.0,2.0,22081.0,5262.411304235306,1761.7005654557154,25.0,103.0,19.0,0,68,0
525,58.0,46.0,10.0,2.0,21203.0,4384.411304235306,1687.6756809747324,58.0,114.0,10.0,0,68,0
526,63.0,12.0,58.0,2.0,21114.0,4295.411304235306,1662.4058220623492,63.0,80.0,58.0,0,68,0
527,31.0,9.0,46.0,2.0,19231.0,2412.4113042353056,1519.5431442307383,31.0,77.0,46.0,0,68,0
528,12.0,7.0,9.0,2.0,20737.0,3918.4113042353056,1458.8244084563373,12.0,75.0,9.0,0,68,0
529,32.0,19.0,11.0,2.0,20914.0,4095.4113042353056,1441.9908371292781,32.0,87.0,11.0,0,68,0
530,13.0,3.0,14.0,2.0,20686.0,3867.4113042353056,1425.8812267390258,13.0,71.0,14.0,0,68,0
531,3.0,40.0,37.0,2.0,20858.0,4039.4113042353056,1423.192816870999,3.0,108.0,37.0,0,68,0
532,21.0,19.0,53.0,2.0,20277.0,3458.4113042353056,1301.8189444261634,21.0,87.0,53.0,0,68,0
533,41.0,43.0,36.0,2.0,19899.0,3080.4113042353056,1252.5448583277982,41.0,111.0,36.0,0,68,0
534,48.0,37.0,54.0,2.0,20087.0,3268.4113042353056,1246.3276133348743,48.0,105.0,54.0,0,68,0
535,36.0,47.0,21.0,2.0,20091.0,3272.4113042353056,1152.11227785951,36.0,115.0,21.0,0,68,0
536,21.0,26.0,19.0,2.0,19789.0,2970.4113042353056,1130.7174506302563,21.0,94.0,19.0,0,68,0
537,17.0,20.0,18.0,2.0,19824.0,3005.4113042353056,1117.166091610452,17.0,88.0,18.0,0,68,0
538,29.0,52.0,45.0,2.0,18283.0,1464.4113042353056,1042.1769263410924,29.0,120.0,45.0,0,68,0
539,18.0,17.0,21.0,2.0,19561.0,2742.4113042353056,1007.2543457789965,18.0,85.0,21.0,0,68,0
540,23.0,51.0,5.0,2.0,19627.0,2808.4113042353056,998.8187317945954,23.0,119.0,5.0,0,68,0
541,21.0,20.0,10.0,2.0,18946.0,2127.4113042353056,959.0199307827111,21.0,88.0,10.0,0,68,0
542,33.0,15.0,14.0,2.0,19993.0,3174.4113042353056,958.9629403582211,33.0,83.0,14.0,0,68,0
543,20.0,55.0,33.0,2.0,19484.0,2665.4113042353056,928.0309532105684,20.0,123.0,33.0,0,68,0
544,15.0,41.0,50.0,2.0,19997.0,3178.4113042353056,909.2759987250573,15.0,109.0,50.0,0,68,0
545,12.0,41.0,2.0,2.0,19581.0,2762.4113042353056,888.123265427369,12.0,109.0,2.0,0,68,0
546,48.0,45.0,12.0,2.0,18966.0,2147.4113042353056,876.5375621008247,48.0,113.0,12.0,0,68,0
547,12.0,52.0,37.0,2.0,19006.0,2187.4113042353056,704.1831519805219,12.0,120.0,37.0,0,68,0
548,14.0,42.0,33.0,2.0,18442.0,1623.4113042353056,648.6697701464753,14.0,110.0,33.0,0,68,0
549,13.0,21.0,19.0,2.0,18769.0,1950.4113042353056,643.2737053086256,13.0,89.0,19.0,0,68,0
550,13.0,27.0,14.0,2.0,18540.0,1721.4113042353056,579.7347788383814,13.0,95.0,14.0,0,68,0
551,11.0,30.0,36.0,2.0,18467.0,1648.4113042353056,573.6673350533183,11.0,98.0,36.0,0,68,0
552,27.0,31.0,32.0,2.0,18937.0,2118.4113042353056,561.1144070854434,27.0,99.0,32.0,0,68,0
553,13.0,34.0,8.0,2.0,18688.0,1869.4113042353056,535.6170543334716,13.0,102.0,8.0,0,68,0
554,49.0,8.0,13.0,2.0,19880.0,3061.4113042353056,504.5042791697783,49.0,76.0,13.0,0,68,0
555,24.0,44.0,11.0,2.0,18623.0,1804.4113042353056,483.9956179427683,24.0,112.0,11.0,0,68,0
556,44.0,44.0,6.0,2.0,18166.0,1347.4113042353056,445.6483316571971,44.0,112.0,6.0,0,68,0
557,31.0,26.0,5.0,2.0,18781.0,1962.4113042353056,424.77557464038955,31.0,94.0,5.0,0,68,0
558,4.0,22.0,16.0,2.0,18005.0,1186.4113042353056,417.62256395638656,4.0,90.0,16.0,0,68,0
559,20.0,49.0,40.0,2.0,18450.0,1631.4113042353056,361.2928679843789,20.0,117.0,40.0,0,68,0
560,12.0,55.0,21.0,2.0,18375.0,1556.4113042353056,344.17236645913863,12.0,123.0,21.0,0,68,0
561,23.0,11.0,13.0,2.0,17546.0,727.4113042353056,336.91593433518585,23.0,79.0,13.0,0,68,0
562,45.0,39.0,11.0,2.0,17779.0,960.4113042353056,307.96388312094194,45.0,107.0,11.0,0,68,0
563,53.0,27.0,29.0,2.0,18087.0,1268.4113042353056,307.21211197507984,53.0,95.0,29.0,0,68,0
564,8.0,49.0,18.0,2.0,17982.0,1163.4113042353056,274.3605486737916,8.0,117.0,18.0,0,68,0
565,31.0,36.0,38.0,2.0,18144.0,1325.4113042353056,272.0044057452065,31.0,104.0,38.0,0,68,0
566,19.0,36.0,10.0,2.0,18268.0,1449.4113042353056,269.06644143457703,19.0,104.0,10.0,0,68,0
567,8.0,54.0,14.0,2.0,17831.0,1012.4113042353056,233.84534829355687,8.0,122.0,14.0,0,68,0
568,37.0,54.0,22.0,2.0,17882.0,1063.4113042353056,207.28063398977866,37.0,122.0,22.0,0,68,0
569,5.0,12.0,28.0,2.0,17429.0,610.4113042353056,142.12723021147133,5.0,80.0,28.0,0,68,0
570,18.0,43.0,3.0,2.0,17266.0,447.4113042353056,75.32473614108528,18.0,111.0,3.0,0,68,0
571,22.0,15.0,10.0,2.0,17233.0,414.4113042353056,50.29245931857188,22.0,83.0,10.0,0,68,0
572,3.0,57.0,19.0,2.0,16974.0,155.41130423530558,23.319923958975817,3.0,125.0,19.0,0,68,0
573,20.0,28.0,5.0,2.0,16931.0,112.41130423530558,20.776100114884322,20.0,96.0,5.0,0,68,0
574,8.0,20.0,59.0,3.0,45477.0,28658.411304235306,19857.624389804372,8.0,88.0,59.0,0,68,0
575,15.0,30.0,59.0,3.0,45933.0,29114.411304235306,19784.271141795627,15.0,98.0,59.0,0,68,0
576,61.0,17.0,13.0,3.0,44650.0,27831.411304235306,19633.822065754022,61.0,85.0,13.0,0,68,0
577,37.0,42.0,60.0,3.0,48706.0,31887.411304235306,19009.975301099857,37.0,110.0,60.0,0,68,0
578,43.0,5.0,55.0,3.0,45671.0,28852.411304235306,18334.42973196541,43.0,73.0,55.0,0,68,0
579,42.0,21.0,61.0,3.0,47869.0,31050.411304235306,18023.7003546446,42.0,89.0,61.0,0,68,0
580,52.0,20.0,59.0,3.0,54404.0,37585.411304235306,16611.55119934868,52.0,88.0,59.0,0,68,0
581,57.0,37.0,42.0,3.0,40086.0,23267.411304235306,16098.254208107926,57.0,105.0,42.0,0,68,0
582,24.0,17.0,32.0,3.0,40596.0,23777.411304235306,15937.101147657853,24.0,85.0,32.0,0,68,0
583,53.0,27.0,55.0,3.0,44270.0,27451.411304235306,14447.160789704705,53.0,95.0,55.0,0,68,0
584,51.0,20.0,51.0,3.0,44232.0,27413.411304235306,14327.382142799224,51.0,88.0,51.0,0,68,0
585,51.0,43.0,37.0,3.0,39590.0,22771.411304235306,13673.046069366072,51.0,111.0,37.0,0,68,0
586,63.0,26.0,37.0,3.0,38153.0,21334.411304235306,13538.386179956582,63.0,94.0,37.0,0,68,0
587,48.0,12.0,46.0,3.0,41520.0,24701.411304235306,13218.776563837466,48.0,80.0,46.0,0,68,0
588,58.0,18.0,36.0,3.0,36795.0,19976.411304235306,12531.21011000255,58.0,86.0,36.0,0,68,0
589,24.0,12.0,49.0,3.0,35085.0,18266.411304235306,12112.445375830193,24.0,80.0,49.0,0,68,0
590,44.0,49.0,54.0,3.0,37917.0,21098.411304235306,11788.733888837018,44.0,117.0,54.0,0,68,0
591,57.0,6.0,47.0,3.0,35419.0,18600.411304235306,11557.613551837048,57.0,74.0,47.0,0,68,0
592,49.0,12.0,59.0,3.0,43753.0,26934.411304235306,10883.012618510145,49.0,80.0,59.0,0,68,0
593,56.0,6.0,9.0,3.0,31068.0,14249.411304235306,10719.359398697372,56.0,74.0,9.0,0,68,0
594,59.0,42.0,58.0,3.0,40317.0,23498.411304235306,10648.406782881111,59.0,110.0,58.0,0,68,0
595,58.0,46.0,58.0,3.0,37791.0,20972.411304235306,10492.995463448886,58.0,114.0,58.0,0,68,0
596,51.0,48.0,55.0,3.0,39788.0,22969.411304235306,9025.971736346926,51.0,116.0,55.0,0,68,0
597,42.0,18.0,41.0,3.0,32792.0,15973.411304235306,8500.51515609594,42.0,86.0,41.0,0,68,0
598,41.0,21.0,37.0,3.0,29907.0,13088.411304235306,8439.007283876053,41.0,89.0,37.0,0,68,0
599,29.0,8.0,55.0,3.0,28257.0,11438.411304235306,8064.944058779269,29.0,76.0,55.0,0,68,0
600,58.0,35.0,56.0,3.0,32677.0,15858.411304235306,7039.529498089092,58.0,103.0,56.0,0,68,0
601,47.0,51.0,36.0,3.0,29066.0,12247.411304235306,6906.656425329694,47.0,119.0,36.0,0,68,0
602,52.0,44.0,26.0,3.0,26543.0,9724.411304235306,6753.153088508468,52.0,112.0,26.0,0,68,0
603,40.0,48.0,40.0,3.0,30453.0,13634.411304235306,6665.718487490922,40.0,116.0,40.0,0,68,0
604,63.0,28.0,47.0,3.0,26760.0,9941.411304235306,6214.316307194673,63.0,96.0,47.0,0,68,0
605,59.0,19.0,46.0,3.0,30632.0,13813.411304235306,6209.039724443773,59.0,87.0,46.0,0,68,0
606,36.0,12.0,28.0,3.0,22832.0,6013.411304235306,5516.7156592323245,36.0,80.0,28.0,0,68,0
607,41.0,31.0,35.0,3.0,26228.0,9409.411304235306,4941.284687372758,41.0,99.0,35.0,0,68,0
608,50.0,52.0,43.0,3.0,24821.0,8002.411304235306,4636.475392469704,50.0,120.0,43.0,0,68,0
609,58.0,8.0,22.0,3.0,23192.0,6373.411304235306,4290.741027629334,58.0,76.0,22.0,0,68,0
610,5.0,41.0,42.0,3.0,23248.0,6429.411304235306,3717.701312001149,5.0,109.0,42.0,0,68,0
611,5.0,37.0,47.0,3.0,21399.0,4580.411304235306,3184.0718991905496,5.0,105.0,47.0,0,68,0
612,4.0,51.0,33.0,3.0,23846.0,7027.411304235306,2901.8987136888577,4.0,119.0,33.0,0,68,0
613,11.0,39.0,48.0,3.0,25597.0,8778.411304235306,2852.5530987705533,11.0,107.0,48.0,0,68,0
614,59.0,53.0,13.0,3.0,19998.0,3179.4113042353056,2605.849745130888,59.0,121.0,13.0,0,68,0
615,33.0,48.0,14.0,3.0,23200.0,6381.411304235306,2477.766563992579,33.0,116.0,14.0,0,68,0
616,36.0,40.0,26.0,3.0,22097.0,5278.411304235306,2357.089540637387,36.0,108.0,26.0,0,68,0
617,13.0,37.0,61.0,3.0,20123.0,3304.4113042353056,2256.868896773803,13.0,105.0,61.0,0,68,0
618,58.0,56.0,4.0,3.0,19270.0,2451.4113042353056,2217.5306780383567,58.0,124.0,4.0,0,68,0
619,6.0,32.0,53.0,3.0,20916.0,4097.411304235306,1938.0850997742575,6.0,100.0,53.0,0,68,0
620,17.0,3.0,22.0,3.0,20334.0,3515.4113042353056,1355.9975819637748,17.0,71.0,22.0,0,68,0
621,16.0,29.0,46.0,3.0,21337.0,4518.411304235306,1190.4586937812733,16.0,97.0,46.0,0,68,0
622,31.0,31.0,11.0,3.0,21374.0,4555.411304235306,1115.8831987676886,31.0,99.0,11.0,0,68,0
623,10.0,35.0,30.0,3.0,21995.0,5176.411304235306,1003.6610001801099,10.0,103.0,30.0,0,68,0
624,22.0,15.0,15.0,3.0,19856.0,3037.4113042353056,927.3172061852558,22.0,83.0,15.0,0,68,0
625,39.0,47.0,30.0,3.0,20658.0,3839.4113042353056,926.6921593341648,39.0,115.0,30.0,0,68,0
626,48.0,33.0,47.0,3.0,21153.0,4334.411304235306,844.8802127015375,48.0,101.0,47.0,0,68,0
627,25.0,35.0,19.0,3.0,22081.0,5262.411304235306,829.2643750578003,25.0,103.0,19.0,0,68,0
628,58.0,46.0,10.0,3.0,21203.0,4384.411304235306,813.8383695395447,58.0,114.0,10.0,0,68,0
629,12.0,49.0,31.0,3.0,21508.0,4689.411304235306,795.7202169323148,12.0,117.0,31.0,0,68,0
630,32.0,9.0,46.0,3.0,19856.0,3037.4113042353056,728.8717216762967,32.0,77.0,46.0,0,68,0
631,12.0,7.0,9.0,3.0,20737.0,3918.4113042353056,695.3618315116468,12.0,75.0,9.0,0,68,0
632,29.0,52.0,45.0,3.0,18283.0,1464.4113042353056,681.5417545433423,29.0,120.0,45.0,0,68,0
633,13.0,3.0,14.0,3.0,20686.0,3867.4113042353056,648.4380320489739,13.0,71.0,14.0,0,68,0
634,49.0,37.0,55.0,3.0,22770.0,5951.411304235306,593.1992497731698,49.0,105.0,55.0,0,68,0
635,32.0,19.0,11.0,3.0,20914.0,4095.4113042353056,592.4015028136274,32.0,87.0,11.0,0,68,0
636,21.0,26.0,19.0,3.0,19789.0,2970.4113042353056,526.4589346378116,21.0,94.0,19.0,0,68,0
637,17.0,20.0,18.0,3.0,19824.0,3005.4113042353056,492.84456597937384,17.0,88.0,18.0,0,68,0
638,23.0,51.0,5.0,3.0,19627.0,2808.4113042353056,464.4519479560675,23.0,119.0,5.0,0,68,0
639,20.0,55.0,33.0,3.0,19484.0,2665.4113042353056,437.94449804458776,20.0,123.0,33.0,0,68,0
640,48.0,45.0,12.0,3.0,18966.0,2147.4113042353056,429.2048805341352,48.0,113.0,12.0,0,68,0
641,21.0,20.0,10.0,3.0,18946.0,2127.4113042353056,404.2359453739726,21.0,88.0,10.0,0,68,0
642,16.0,17.0,49.0,3.0,18936.0,2117.4113042353056,359.65079997818145,16.0,85.0,49.0,0,68,0
643,14.0,42.0,33.0,3.0,18442.0,1623.4113042353056,275.2552154553478,14.0,110.0,33.0,0,68,0
644,27.0,31.0,32.0,3.0,18937.0,2118.4113042353056,256.12573090081435,27.0,99.0,32.0,0,68,0
645,13.0,27.0,14.0,3.0,18540.0,1721.4113042353056,238.16189749398862,13.0,95.0,14.0,0,68,0
646,13.0,34.0,8.0,3.0,18688.0,1869.4113042353056,237.2827394813822,13.0,102.0,8.0,0,68,0
647,44.0,44.0,6.0,3.0,18166.0,1347.4113042353056,206.5333619351794,44.0,112.0,6.0,0,68,0
648,24.0,44.0,11.0,3.0,18623.0,1804.4113042353056,191.79758760010643,24.0,112.0,11.0,0,68,0
649,4.0,22.0,16.0,3.0,18005.0,1186.4113042353056,189.6418002634002,4.0,90.0,16.0,0,68,0
650,12.0,55.0,21.0,3.0,18375.0,1556.4113042353056,113.45565116528057,12.0,123.0,21.0,0,68,0
651,8.0,49.0,18.0,3.0,17982.0,1163.4113042353056,106.15665255756532,8.0,117.0,18.0,0,68,0
652,53.0,27.0,29.0,3.0,18087.0,1268.4113042353056,103.39917424977985,53.0,95.0,29.0,0,68,0
653,19.0,36.0,10.0,3.0,18268.0,1449.4113042353056,94.40265267236218,19.0,104.0,10.0,0,68,0
654,31.0,36.0,38.0,3.0,18144.0,1325.4113042353056,94.38990639877494,31.0,104.0,38.0,0,68,0
655,8.0,54.0,14.0,3.0,17831.0,1012.4113042353056,90.3969683457869,8.0,122.0,14.0,0,68,0
656,5.0,12.0,28.0,3.0,17429.0,610.4113042353056,49.844905286266474,5.0,80.0,28.0,0,68,0
657,44.0,4.0,58.0,4.0,46469.0,29650.411304235306,25749.4743897996,44.0,72.0,58.0,0,68,0
658,17.0,27.0,61.0,4.0,51087.0,34268.411304235306,25186.745895464916,17.0,95.0,61.0,0,68,0
659,9.0,19.0,60.0,4.0,44235.0,27416.411304235306,25133.670780208176,9.0,87.0,60.0,0,68,0
660,62.0,17.0,13.0,4.0,44279.0,27460.411304235306,24811.408073028048,62.0,85.0,13.0,0,68,0
661,43.0,22.0,61.0,4.0,47061.0,30242.411304235306,24574.535815791492,43.0,90.0,61.0,0,68,0
662,38.0,41.0,61.0,4.0,51099.0,34280.411304235306,23635.62297854543,38.0,109.0,61.0,0,68,0
663,54.0,20.0,59.0,4.0,54553.0,37734.411304235306,23492.888194105428,54.0,88.0,59.0,0,68,0
664,55.0,39.0,41.0,4.0,42318.0,25499.411304235306,20485.442494242136,55.0,107.0,41.0,0,68,0
665,24.0,17.0,33.0,4.0,39803.0,22984.411304235306,19797.121954860606,24.0,85.0,33.0,0,68,0
666,48.0,13.0,46.0,4.0,41481.0,24662.411304235306,16739.21880579155,48.0,81.0,46.0,0,68,0
667,59.0,16.0,37.0,4.0,38125.0,21306.411304235306,16616.90515152645,59.0,84.0,37.0,0,68,0
668,57.0,44.0,58.0,4.0,40306.0,23487.411304235306,14876.25042435389,57.0,112.0,58.0,0,68,0
669,24.0,12.0,48.0,4.0,35447.0,18628.411304235306,14633.933756597902,24.0,80.0,48.0,0,68,0
670,46.0,48.0,53.0,4.0,37962.0,21143.411304235306,14023.150698045129,46.0,116.0,53.0,0,68,0
671,57.0,7.0,47.0,4.0,37121.0,20302.411304235306,13582.661169144132,57.0,75.0,47.0,0,68,0
672,54.0,8.0,8.0,4.0,30252.0,13433.411304235306,13295.014508169224,54.0,76.0,8.0,0,68,0
673,30.0,9.0,55.0,4.0,27764.0,10945.411304235306,9274.426340027967,30.0,77.0,55.0,0,68,0
674,52.0,45.0,27.0,4.0,25834.0,9015.411304235306,7367.161858331785,52.0,113.0,27.0,0,68,0
675,61.0,18.0,47.0,4.0,29708.0,12889.411304235306,6770.508809472132,61.0,86.0,47.0,0,68,0
676,36.0,12.0,27.0,4.0,23000.0,6181.411304235306,5239.9962191038485,36.0,80.0,27.0,0,68,0
677,5.0,41.0,42.0,4.0,23248.0,6429.411304235306,2562.8178341267308,5.0,109.0,42.0,0,68,0
678,36.0,39.0,25.0,4.0,21691.0,4872.411304235306,1752.2366681959113,36.0,107.0,25.0,0,68,0
679,33.0,48.0,14.0,4.0,23200.0,6381.411304235306,1605.728692161033,33.0,116.0,14.0,0,68,0
680,59.0,53.0,13.0,4.0,19998.0,3179.4113042353056,1559.4772223488524,59.0,121.0,13.0,0,68,0
681,11.0,39.0,48.0,4.0,25597.0,8778.411304235306,1513.7597962258735,11.0,107.0,48.0,0,68,0
682,16.0,29.0,46.0,4.0,21337.0,4518.411304235306,681.4567199951232,16.0,97.0,46.0,0,68,0
683,31.0,31.0,11.0,4.0,21374.0,4555.411304235306,656.4185945031236,31.0,99.0,11.0,0,68,0
684,10.0,35.0,30.0,4.0,21995.0,5176.411304235306,569.2775608191739,10.0,103.0,30.0,0,68,0
685,22.0,15.0,15.0,4.0,19856.0,3037.4113042353056,524.5480353462979,22.0,83.0,15.0,0,68,0
686,25.0,35.0,19.0,4.0,22081.0,5262.411304235306,474.05110406135236,25.0,103.0,19.0,0,68,0
687,29.0,52.0,45.0,4.0,18283.0,1464.4113042353056,439.2504706339087,29.0,120.0,45.0,0,68,0
688,58.0,45.0,10.0,4.0,20112.0,3293.4113042353056,422.20452898002236,58.0,113.0,10.0,0,68,0
689,12.0,7.0,9.0,4.0,20737.0,3918.4113042353056,394.27511996538567,12.0,75.0,9.0,0,68,0
690,12.0,49.0,30.0,4.0,21758.0,4939.411304235306,347.2529604360309,12.0,117.0,30.0,0,68,0
691,32.0,19.0,11.0,4.0,20914.0,4095.4113042353056,294.1848974532641,32.0,87.0,11.0,0,68,0
692,21.0,26.0,19.0,4.0,19789.0,2970.4113042353056,266.13968342394037,21.0,94.0,19.0,0,68,0
693,23.0,52.0,5.0,4.0,19159.0,2340.4113042353056,258.9006954103862,23.0,120.0,5.0,0,68,0
694,48.0,45.0,12.0,4.0,18966.0,2147.4113042353056,230.1002464627124,48.0,113.0,12.0,0,68,0
695,20.0,55.0,33.0,4.0,19484.0,2665.4113042353056,227.84901746197968,20.0,123.0,33.0,0,68,0
696,13.0,28.0,13.0,4.0,18344.0,1525.4113042353056,122.38383183482743,13.0,96.0,13.0,0,68,0
697,13.0,34.0,8.0,4.0,18688.0,1869.4113042353056,120.986981984801,13.0,102.0,8.0,0,68,0
698,27.0,31.0,32.0,4.0,18937.0,2118.4113042353056,117.16950725847863,27.0,99.0,32.0,0,68,0
699,4.0,22.0,16.0,4.0,18005.0,1186.4113042353056,95.52895543304885,4.0,90.0,16.0,0,68,0
700,24.0,44.0,11.0,4.0,18623.0,1804.4113042353056,90.14207354614372,24.0,112.0,11.0,0,68,0
701,8.0,49.0,18.0,4.0,17982.0,1163.4113042353056,47.85746769180234,8.0,117.0,18.0,0,68,0
702,13.0,55.0,21.0,4.0,13659.0,-1.0,36.21426491773883,13.0,123.0,21.0,0,68,0
703,52.0,28.0,28.0,4.0,15681.0,-1.0,25.319850574480327,52.0,96.0,28.0,0,68,0
704,5.0,12.0,28.0,4.0,17429.0,610.4113042353056,22.26332002507561,5.0,80.0,28.0,0,68,0
705,54.0,20.0,58.0,5.0,55681.0,38862.411304235306,28233.00294038218,54.0,88.0,58.0,0,68,0
706,43.0,22.0,61.0,5.0,47061.0,30242.411304235306,25202.750866178652,43.0,90.0,61.0,0,68,0
707,39.0,40.0,61.0,5.0,51705.0,34886.411304235306,24613.340160231153,39.0,108.0,61.0,0,68,0
708,9.0,19.0,60.0,5.0,44235.0,27416.411304235306,24377.108079264992,9.0,87.0,60.0,0,68,0
709,62.0,17.0,13.0,5.0,44279.0,27460.411304235306,24305.594415918258,62.0,85.0,13.0,0,68,0
710,55.0,39.0,41.0,5.0,42318.0,25499.411304235306,21344.812166141674,55.0,107.0,41.0,0,68,0
711,25.0,16.0,34.0,5.0,39003.0,22184.411304235306,21187.545656507333,25.0,84.0,34.0,0,68,0
712,59.0,15.0,38.0,5.0,38383.0,21564.411304235306,18108.62442274433,59.0,83.0,38.0,0,68,0
713,56.0,44.0,58.0,5.0,40882.0,24063.411304235306,17881.202871488786,56.0,112.0,58.0,0,68,0
714,48.0,14.0,46.0,5.0,40858.0,24039.411304235306,17221.10144131096,48.0,82.0,46.0,0,68,0
715,47.0,48.0,53.0,5.0,38592.0,21773.411304235306,15976.05721115209,47.0,116.0,53.0,0,68,0
716,24.0,13.0,46.0,5.0,34493.0,17674.411304235306,14613.076825393196,24.0,81.0,46.0,0,68,0
717,58.0,7.0,47.0,5.0,35697.0,18878.411304235306,13585.863420838446,58.0,75.0,47.0,0,68,0
